,link_id,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
199,,15.51239913,11.44300659,10.26044112,10.74735959,10.57347132,9.043097997,10.4343294,8.799623112,9.738713696,9.669158387,8.938765033,10.32999643,13.80810623,8.660512493,6.260878276,6.260878276,10.57347132,15.65150974,16.66015564,17.14710541,14.46894427,17.98183173,31.92907988,37.3200859,40.06786495,53.18038678,76.86644254,91.85683251,97.49137602,100.9697675,111.2299582,121.1774318,119.3687433,116.8645017,106.012997,96.86531563,92.44814655,91.16127942,79.26613201,65.52754979,67.71876115,70.64058499,71.71866098,70.50128655,70.95361519,71.75340733,70.3970475,68.86664288,68.27532884,67.47553669,67.64926845,66.67543151,69.45795691,73.14482655,74.70997752,74.64017179,70.4665402,73.70108121,71.09260059,74.0141114,72.97078176,78.36178778,82.32694126,86.32684109,92.30916114,98.3609739,100.8999618,104.8651153,104.9693543,108.7955224,117.4210694,122.7425827,117.1775319,99.16107908,87.71794727,83.16179279,80.51825279,71.19683965,64.79725034,63.33633842,57.84109335,54.15422372,53.31937219,50.43260773,45.11109442,38.67675876,34.39857509,30.71173675,28.03360692,27.54665715,24.0337697,24.97286028,20.76432583,20.59043755,21.45997283,18.22530661
200,,13.80810623,11.61689487,10.46910705,11.16475405,9.703936042,9.251795228,8.138785067,8.243118031,8.973542688,8.556148226,8.208340377,9.599603078,16.69493329,15.89498463,13.52985369,10.22566347,15.51239913,18.32967088,22.12081087,26.36409168,32.76393141,41.28523937,46.53725998,56.69321163,69.24916577,86.88340877,101.4217831,108.3084474,115.7864258,128.1335888,118.36016,102.8479487,99.05652699,103.1957253,110.5691515,109.5953146,106.1519824,93.21350537,84.86592917,76.97068159,78.88360911,80.86602934,79.71846064,77.80553312,81.35310432,76.58815869,77.17947273,75.82279987,74.84896293,73.2490656,72.48401981,69.07543402,73.9446187,71.89270577,76.13583006,72.55351251,74.91845563,71.05785424,70.36230115,68.48411998,66.918969,73.14482655,75.33603791,75.99684466,77.97926488,83.47482298,79.57916221,81.14431318,87.19643897,88.58754515,88.69178421,85.14421301,74.84896293,70.0145246,65.21451959,64.4494738,65.14502689,64.5189665,61.00614165,61.63220204,55.30210544,53.70220811,50.84987698,52.45008734,43.37221168,37.80716088,35.19836723,31.92907988,28.48574774,26.60756657,24.4163552,25.45977875,21.49475048,19.92959951,19.5469827,19.09484189
201,,13.98202581,11.61689487,10.53869366,10.92127917,9.912633273,9.21698627,8.104007413,8.173562722,9.077875652,8.486592917,8.243118031,9.599603078,16.72971095,15.82612289,13.53044665,10.29521878,15.3732572,18.4687815,21.98166895,26.32931403,32.62463297,41.35473208,46.39796155,56.38018143,69.31865848,86.81360304,101.1434993,108.3431938,115.4386492,127.7163195,113.6647071,105.6301611,96.27431462,103.1957253,110.5691515,114.534305,106.6390574,93.56128192,84.69219741,76.86644254,78.88360911,80.93583507,80.03149084,77.73572739,80.83128299,77.109667,77.07492065,75.75330716,74.98826137,73.35330466,72.69249792,68.97088193,73.73614059,71.85795942,76.06633736,72.62300522,75.02300772,71.12734694,70.18825636,68.79715017,66.74492422,73.31855831,75.05775407,75.92735195,77.97926488,83.44007663,79.54441585,81.42259702,86.74411034,88.5527988,88.9353217,85.03997396,75.12724677,69.84047981,65.49280344,64.55371285,64.93623575,64.72775764,61.11038071,61.21493279,55.51058355,53.80644717,51.05866812,52.3802816,43.12867419,37.94614629,35.23342662,32.06806529,28.34663712,26.78148614,24.52068817,25.18152621,21.70341641,19.89482185,19.47742739,19.09484189
202,,13.84695833,11.58055843,10.53727531,10.98935528,9.841721935,9.215745804,8.13768971,8.172462684,9.076653907,8.48545075,8.276781606,9.528733869,16.72745938,15.89284541,13.52803278,10.25906022,15.40596117,18.43152291,22.11783375,26.25622455,32.65498387,41.38390803,46.39171708,56.44207686,69.30932924,86.90645726,101.2691666,108.2591291,115.631563,128.073317,115.623601,105.6423967,96.26135755,103.2018633,110.5542706,112.6158904,106.2238027,93.20096025,84.8545075,76.85609748,78.96249452,80.95968401,79.83994439,77.72526534,81.08522715,76.89083915,77.0942269,75.81259527,75.01550062,73.21729875,72.62550595,69.0484688,73.79570017,71.91777178,75.96186052,72.57917107,75.11737089,71.01525974,70.27974875,68.75542152,66.88903846,73.27394906,75.13006893,75.91713328,77.90123727,83.5106583,79.67299007,81.17988964,87.09870301,88.60438748,88.82831313,85.06926613,74.99037405,69.93214243,65.3624114,64.56098829,65.05382067,64.67182857,61.04490087,61.27617754,55.50311267,53.86868899,50.94757137,52.40797368,43.12286972,37.94103931,35.26342641,31.89004103,28.48191398,26.67353154,24.48261508,25.30458427,21.66572249,19.89214431,19.44003305,19.19659093
203,,13.80585897,11.61500423,10.46740321,11.09336171,9.737128728,9.250289506,8.172232481,8.24177647,8.972082251,8.519983725,8.24177647,9.59804075,16.69221621,15.89239773,13.49287972,10.22399925,15.4750712,18.39623173,22.11721073,26.35980095,32.72385841,41.31326093,46.45989171,56.68398485,69.20315483,86.97086965,101.3964092,108.3361,115.8531543,128.1379004,117.8367171,103.468333,98.55703878,103.2551977,110.6328733,110.3544291,106.1554504,93.19833495,84.92319345,76.88867328,78.83603017,80.99214422,79.64840559,77.72307596,81.355651,76.6806361,77.13475515,75.81045977,74.83678132,73.23714438,72.54170448,69.06419204,73.86310288,71.88100529,76.19292041,72.47222309,74.90626271,71.08169774,70.35239106,68.50771494,66.85491748,73.21546519,75.32487052,75.98804363,77.94783622,83.55769652,79.65979065,81.19107726,87.17711801,88.63915408,88.77766433,85.15878261,74.96305758,69.86385403,65.30844105,64.47574335,65.06494319,64.50846609,61.10043504,61.48289568,55.36258646,53.72820882,50.80686051,52.47629182,43.29535852,37.83574849,35.2276924,31.92388345,28.4811117,26.6380082,24.41238146,25.4208632,21.52602422,19.92635598,19.50902945,19.12650621
204,,13.91069741,11.58066717,10.53737426,10.98945846,9.841814346,9.215832337,8.10299282,8.207312722,9.041965834,8.520303726,8.207312722,9.598401242,16.72761645,15.85822133,13.4933865,10.29392985,15.37133253,18.50124257,22.08326813,26.25647109,32.62054849,41.41903862,46.35741069,56.40786484,69.30998003,86.92196441,101.2481721,108.2254036,115.6250489,128.0786635,114.8364365,105.6920297,96.30838122,103.1979865,110.5840364,113.6191523,106.200186,93.42350016,84.71447269,76.91996994,78.98784817,80.97539749,79.85494584,77.81064811,81.06519622,76.8970968,77.08553789,75.84297984,74.99647802,73.24837774,72.6291437,69.08754485,73.69969699,71.92722697,76.02207213,72.52262546,75.116014,71.09371332,70.25379058,68.7046418,66.91059099,73.17911476,75.1751711,75.95544093,77.90684571,83.37653475,79.70848018,81.17855131,86.99064321,88.48607598,88.94395277,85.05195468,75.01361511,69.79830481,65.41511997,64.61511496,64.99790296,64.61653067,61.10272991,61.2420109,55.53837583,53.7997108,51.05227576,52.30423978,43.15801664,37.97613757,35.19396053,31.99456648,28.44740812,26.673782,24.48284496,25.24795147,21.70069922,19.85752649,19.47498889,19.16199788
205,,15.89483536,11.61740399,9.739140507,10.95653698,10.0869636,9.843478043,9.321263002,8.869567123,9.217390215,8.973935964,9.63480297,9.669582149,12.62609409,7.826097845,5.251908684,5.112768069,8.765229586,14.9557536,15.02610786,15.47826849,13.49566747,12.76524211,25.35655702,31.44170963,35.3025878,42.71069082,66.77904345,82.39566019,84.58685098,89.31700583,97.07319516,108.6899496,107.890165,109.8725666,105.0729197,89.56054104,81.8043517,82.56970334,67.68337919,63.6487709,63.19675954,68.0658985,70.8831438,70.81365174,67.82267632,68.3094337,70.11810518,69.31800752,69.49205067,65.73572361,64.10109528,66.88359455,70.46587846,74.91775209,77.87429451,76.55269344,75.4048225,74.01341635,74.25695155,76.27441221,78.25681382,85.00442934,86.67380369,89.90831432,95.85583217,103.6815135,110.4638751,113.6288937,116.7244202,123.2285005,127.3326008,132.2715449,125.071918,114.1159641,97.35147639,91.99526703,85.28239754,73.31786979,68.27468768,63.23150557,59.99699494,56.31015993,55.19703501,51.05818864,45.84096337,42.91948,34.9914226,32.31129934,29.84350935,27.51162114,24.97262577,24.033544,22.3652346,22.08582581,18.95555326,18.8859673
206,,15.89503439,11.65170899,9.703966418,10.95609112,10.08655312,9.877886539,9.286601953,8.869206184,9.217015123,9.043126305,9.564855364,9.669188654,12.62558028,7.825779369,5.321529971,5.04327656,8.799650657,14.9211631,15.06027415,15.47763862,13.52989604,12.72994488,25.32074739,31.47716281,35.26828337,42.81577802,66.74513315,82.5012443,84.55316365,89.28337773,97.17865002,108.6218176,107.8915159,109.9781817,105.0044294,89.52691599,81.77062954,82.46618481,67.78877908,63.58007494,63.19755084,68.13655672,70.88403134,70.71029904,67.96251139,68.2407961,70.04949023,69.45817434,69.4929208,65.70180024,64.10189791,66.91917848,70.39726786,74.95343661,77.8752696,76.55365198,75.3710202,73.97959663,74.2926278,76.2406208,78.32728661,84.97043421,86.70963541,89.94418654,95.82228594,103.6480653,110.5000047,113.7693023,116.7606282,123.1602375,127.3341952,132.2381416,125.1082305,113.9780941,97.38744182,92.03116538,85.24871892,73.42334023,68.06675077,63.26704376,60.0672391,56.38035792,55.0587403,51.12832087,45.77204444,42.9200174,34.95525219,32.34645038,29.84229489,27.47718785,25.00771622,23.99906717,22.39913353,22.08610235,18.92098154,18.88620378
207,,15.79131241,11.9304479,9.704361328,10.9217578,10.12003205,9.913067705,9.286979878,8.834787944,9.043494321,9.0782735,9.600023791,9.737494444,12.48697737,8.034804222,5.252188177,5.0434818,8.765229586,14.99132868,14.81740149,15.65219569,13.56522583,12.48697737,25.18262982,31.68693104,34.95667472,42.60151863,66.45831899,82.05225329,84.61179726,89.48068533,96.27853395,108.347942,108.0861226,109.5121096,106.0692086,89.35650693,82.3652972,82.60884537,67.68698113,63.95439095,62.99132242,68.00002504,70.97947405,70.74792452,68.03477292,68.31306896,69.70454915,69.39150524,69.84354065,65.7392219,63.93045416,66.66708399,70.78267239,74.8174954,77.55228515,76.61331213,75.37408748,74.3528911,74.08716395,76.30032113,78.15673483,84.40334525,86.6089205,90.33069959,95.61738521,103.7217791,110.0174052,113.3218968,116.5565796,123.4782935,126.7827851,131.8609835,125.947897,114.2957764,97.77394473,92.17390215,85.55077027,73.63481549,68.34781683,63.37386209,60.16375689,55.89586907,55.53837583,50.88716645,46.19150774,42.60872015,35.23497076,32.41757554,30.05221572,27.26959968,24.93496047,24.34786692,22.46960344,21.87829479,19.19677118,18.74468698
208,,16.13851003,11.82562911,9.773521945,10.88653559,10.08655312,9.912664302,9.35615748,8.799650657,9.043126305,9.112681832,9.564855364,9.669188654,12.52124699,8.034477254,5.321529971,5.008498796,8.695317367,14.95594086,14.95594086,15.61678098,13.49511828,12.4169137,25.11204951,31.51190927,35.09423804,42.46800039,66.08432434,82.18821312,84.27487894,89.45742306,96.17006358,107.9957553,108.3087865,109.5609112,106.4305994,89.56166245,82.25770604,82.70972306,67.78877908,63.96259904,62.95401259,67.82352554,71.16231606,70.84928488,67.92776493,68.34503548,69.73645905,69.52766726,69.52766726,65.7365467,63.85835965,66.81462607,70.7450455,74.71021139,77.70122426,76.51859249,75.51000604,74.22313488,73.97959663,76.44909957,77.97950898,84.72720898,86.4313507,90.43126305,95.05723775,103.9610965,109.9086888,113.2477923,116.0303265,123.4732687,126.5340875,131.7166317,126.4298481,114.6389029,98.01350416,92.13540476,85.84003481,73.70131191,68.58857374,63.2322973,60.2409714,56.06732675,55.37177147,50.95458857,46.11982207,42.67647915,35.40726921,32.41625633,30.08577054,27.23371221,24.93816069,24.27732058,22.50346682,21.94696,19.33837731,18.50361708
209,,15.99936768,11.86040688,9.738744182,10.88653559,10.08655312,9.912664302,9.35615748,8.799650657,9.043126305,9.112681832,9.599633127,9.669188654,12.52124699,7.99969949,5.321529971,5.008498796,8.73009513,14.99071863,14.88638534,15.61678098,13.56467381,12.38213594,25.11204951,31.72038803,34.95525219,42.50274685,66.15381726,82.32719897,84.24013247,89.45742306,96.20481004,108.0999947,108.2392936,109.4914183,106.4305994,89.4226766,82.22295958,82.84902193,67.64948021,63.89310611,63.05825197,67.82352554,71.19706252,70.77979196,67.96251139,68.37978194,69.66696613,69.52766726,69.4929208,65.80603962,63.89310611,66.88443202,70.57100017,74.81445077,77.70122426,76.44909957,75.57949896,74.18838842,74.01434309,76.41435311,78.0490019,84.65740303,86.60539603,90.29196418,95.19622359,103.8221106,110.0479877,113.2825388,116.0998194,123.5778211,126.4993411,131.7513781,126.3256088,114.6041564,97.90926478,92.17015123,85.73579543,73.59707253,68.55382728,63.26704376,60.27603089,55.96308736,55.37177147,51.02408149,46.11982207,42.60698623,35.44201567,32.38119684,30.08577054,27.19893444,25.00771622,24.24251151,22.60780011,21.87740447,19.26882178,18.60795037
210,,16.80003381,11.82611037,10.78098982,10.60871389,8.869567123,9.460875772,8.452185673,9.113052679,7.617391468,8.000025044,8.278258474,8.417406494,14.99132868,10.33044916,7.791318666,8.278258474,10.9217578,13.66959467,15.09566622,16.00001878,20.0000313,28.20873142,32.55656704,42.39991986,52.83492568,66.81734514,79.13061444,86.00465739,91.11683548,98.71307647,108.0348981,109.6878795,99.9502335,97.37677313,97.11310903,93.76009415,88.7304191,76.66101101,67.58273751,62.95657455,65.91327431,68.62611287,72.09351095,68.78982885,70.08708882,68.90440891,68.73066954,68.17407746,68.20882533,69.07846133,65.94802219,63.58266238,68.44208932,73.98260728,74.45851539,75.11925181,75.89561864,73.90200694,71.86110868,72.73043162,75.13053931,82.35292276,87.79128736,92.00016278,89.27359683,93.73912172,94.57400984,95.61738521,98.64358072,109.7576778,114.8871164,112.0697211,110.4697537,95.30434129,84.62610035,86.36537233,79.61739773,74.22615545,68.51157462,67.60732663,63.12114231,60.0349357,56.86120466,55.60921713,49.66227636,44.83477542,40.62621305,38.33034898,34.29068646,30.53918684,28.62611287,28.06961471,24.13916054,25.38752144,21.3565445,22.46622764
